mRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KDR|3791,887.4669792,-0.430277568,0.110083316,-3.908653783,9.28E-05,0.000590535
TP53RK|112858,1806.835706,-0.430285289,0.095119971,-4.523606189,6.08E-06,5.62E-05
DNMT3B|1789,283.2591252,-0.430368071,0.123711474,-3.478804819,0.000503655,0.002483871
CBX7|23492,1088.512758,-0.430421996,0.09274603,-4.640867087,3.47E-06,3.48E-05
LOC158376|158376,18.80034943,-0.430559746,0.110197459,-3.90716581,9.34E-05,0.000593616
SLC10A6|345274,6.884733613,-0.430815325,0.170002689,-2.534167714,0.011271477,0.033236066
CRIP2|1397,1383.459092,-0.430887916,0.111304592,-3.871250113,0.000108279,0.000674356
HTR7P1|93164,79.24903249,-0.430909158,0.09160067,-4.704214037,2.55E-06,2.69E-05
LOC388692|388692,601.7633664,-0.430961105,0.122344695,-3.522515677,0.000427472,0.00216804
KCND1|3750,93.51861666,-0.431143569,0.127892902,-3.371129773,0.000748606,0.003455822
RASA4|10156,376.0980629,-0.43118723,0.116902476,-3.688435387,0.000225637,0.001260809
ZBTB47|92999,586.960632,-0.431633024,0.090764484,-4.755527757,1.98E-06,2.18E-05
GPR77|27202,16.51826228,-0.431661862,0.157672896,-2.737704917,0.006186956,0.020246564
FAT2|2196,13.9901444,-0.431839588,0.134269814,-3.21620754,0.001298969,0.005502388
ABCG4|64137,6.053168924,-0.432610588,0.150117842,-2.881806593,0.003954024,0.013923677
TRPV2|51393,511.5871001,-0.432648956,0.126882403,-3.409842083,0.000650005,0.003067926
ACAP1|9744,269.1228742,-0.433150101,0.178152838,-2.431339885,0.015043096,0.042068497
DIP2C|22982,779.5874786,-0.433894712,0.114203748,-3.799303598,0.000145103,0.000865943
GMFG|9535,357.1357038,-0.434114257,0.117930165,-3.681112947,0.000232218,0.001292845
SLC25A34|284723,43.4731417,-0.434172064,0.154246684,-2.814790265,0.004880908,0.016619852
CD48|962,333.5516179,-0.434675866,0.16530204,-2.629585614,0.0085489,0.02648914
SPSB1|80176,1416.807112,-0.435040044,0.08200356,-5.305136095,1.13E-07,1.81E-06
FAM176B|55194,269.0539542,-0.435106533,0.093856377,-4.635876078,3.55E-06,3.55E-05
PRAF2|11230,614.7075466,-0.435453569,0.097818273,-4.451658749,8.52E-06,7.54E-05
HECW2|57520,216.422253,-0.435636203,0.138450539,-3.146511434,0.001652308,0.006750328
CYGB|114757,839.4564577,-0.436083582,0.110666252,-3.940529073,8.13E-05,0.00052754
CD72|971,110.7551587,-0.436247826,0.158873245,-2.745886051,0.006034772,0.019839449
RAI14|26064,1641.271619,-0.43663568,0.10347992,-4.219520853,2.45E-05,0.00018896
ST3GAL6|10402,64.1448935,-0.43708511,0.162731599,-2.685926473,0.0072329,0.023105997
CD33|945,64.45560727,-0.437161276,0.168791148,-2.589953798,0.009598881,0.029079368
SLC6A6|6533,6310.977242,-0.437361139,0.125629632,-3.48135335,0.000498887,0.002465828
PXMP4|11264,1211.47879,-0.437459538,0.080077577,-5.462946748,4.68E-08,8.58E-07
AXL|558,1182.231879,-0.437605454,0.138613796,-3.157012261,0.001593946,0.00654264
CASS4|57091,43.79728017,-0.437659163,0.171195308,-2.556490407,0.010573399,0.031526026
CBX6|23466,548.0567999,-0.437753174,0.155157921,-2.821339511,0.004782356,0.016337129
ABHD1|84696,15.54201432,-0.437917726,0.182934507,-2.393849759,0.016672577,0.045855892
CENPBD1|92806,441.9754689,-0.438454972,0.071681425,-6.11671672,9.55E-10,3.08E-08
NLGN2|57555,617.3446039,-0.439292655,0.133343069,-3.294454355,0.00098613,0.004337062
KLF8|11279,82.72066234,-0.43937388,0.138138452,-3.180677591,0.001469311,0.006107519
TUBA1A|7846,5117.652155,-0.439499705,0.091627611,-4.796585898,1.61E-06,1.83E-05
PTGS1|5742,746.5219949,-0.439725326,0.149294965,-2.945345975,0.003225937,0.011736202
NLRC4|58484,52.00361348,-0.439982578,0.138576223,-3.175022151,0.001498251,0.006207171
NCRNA00167|440072,2.607548433,-0.440040155,0.165251868,-2.66284527,0.007748303,0.024482631
ZNF599|148103,103.9519746,-0.440237466,0.103686727,-4.245842045,2.18E-05,0.000171122
C1orf161|126868,75.44549655,-0.441138135,0.181264899,-2.433665515,0.0149468,0.041851877
HLF|3131,102.2344221,-0.441449772,0.155079816,-2.846597213,0.004418923,0.015291509
WNK3|65267,3.941197525,-0.442448016,0.163197849,-2.711114258,0.006705751,0.021664235
TNFSF12|8742,598.8682694,-0.442730249,0.108767715,-4.070419702,4.69E-05,0.000328841
SOX11|6664,42.79272507,-0.442896246,0.184325486,-2.402794406,0.016270332,0.044934967
ATL1|51062,261.3254142,-0.443013556,0.102734949,-4.312199114,1.62E-05,0.000131413
MYLK4|340156,42.56869115,-0.44342384,0.126012496,-3.51888784,0.00043336,0.002192343
CCDC152|100129792,112.2871826,-0.443673438,0.184796473,-2.400876117,0.016355873,0.045133813
GPR132|29933,146.4729638,-0.443928535,0.132968635,-3.338595859,0.00084203,0.003813159
HSD11B1L|374875,137.5358849,-0.443973146,0.105186013,-4.220838229,2.43E-05,0.000188004
TBXA2R|6915,73.87104734,-0.44450424,0.103150728,-4.309269075,1.64E-05,0.000132991
ZSWIM3|140831,433.6421871,-0.444651819,0.108380537,-4.102690672,4.08E-05,0.000292606
AMOTL2|51421,2129.019651,-0.444815167,0.083469553,-5.329070909,9.87E-08,1.61E-06
C1QL1|10882,20.99482259,-0.444920186,0.162783814,-2.733196715,0.006272286,0.020462182
IHH|3549,3248.506964,-0.445132361,0.150316992,-2.961291031,0.003063523,0.01123936
ATP6V1C2|245973,453.1859253,-0.445264813,0.131440934,-3.38756581,0.000705158,0.00327719
GLDN|342035,78.57360396,-0.445443734,0.167715926,-2.655941774,0.007908727,0.024902963
PBX1|5087,1883.497254,-0.445919272,0.128671773,-3.465556292,0.000529136,0.002582151
ABHD8|79575,212.6169216,-0.446117833,0.098037105,-4.550499852,5.35E-06,5.05E-05
C20orf135|140701,248.0787118,-0.446675703,0.093753609,-4.764357438,1.89E-06,2.10E-05
CNGA4|1262,5.16451336,-0.446710987,0.173190059,-2.57931079,0.009899768,0.029869576
SYN1|6853,105.4551282,-0.446752759,0.187045393,-2.388472395,0.016918579,0.046392122
LOXL1|4016,647.0329849,-0.447254828,0.140216011,-3.189755756,0.001423931,0.005952293
RAB6B|51560,199.3416827,-0.447593768,0.154595245,-2.895262187,0.00378842,0.013428007
PRKAR2B|5577,315.7019483,-0.447645154,0.178933742,-2.501736949,0.012358571,0.035901613
CAMK2A|815,9.732227715,-0.447804949,0.169330251,-2.644565547,0.008179586,0.025534712
CCR10|2826,17.18574276,-0.447906681,0.156503302,-2.861963131,0.004210259,0.014650558
PCDH12|51294,411.9901565,-0.448245028,0.111085784,-4.03512502,5.46E-05,0.000373496
NIPSNAP3B|55335,30.08187384,-0.448560765,0.129549251,-3.462472868,0.000535236,0.002606831
FZD1|8321,894.7145911,-0.448691567,0.099766172,-4.497431907,6.88E-06,6.27E-05
LOC100130872|100130872,328.1057386,-0.448701245,0.148174704,-3.028190598,0.002460229,0.009367794
MMP25|64386,130.2587262,-0.448989786,0.145017735,-3.096102596,0.001960825,0.007797292
RGS18|64407,43.44192708,-0.449728003,0.164139381,-2.739915306,0.006145502,0.020138777
PARVG|64098,297.3336,-0.449771714,0.153307975,-2.933778981,0.003348626,0.012103283
PLXDC1|57125,480.4874639,-0.449845514,0.118838619,-3.785347875,0.000153494,0.000910581
GYG2|8908,908.7973001,-0.449873758,0.158727695,-2.834248666,0.004593357,0.01579401
C6orf123|26238,93.17648521,-0.450607099,0.186257436,-2.419270386,0.015551676,0.043254903
LRRN3|54674,24.59467789,-0.451281334,0.170592514,-2.645375954,0.00816002,0.025501497
C1orf162|128346,181.9171379,-0.451311538,0.156316403,-2.887166855,0.00388728,0.013717634
SYT7|9066,3510.268511,-0.451338867,0.152219712,-2.965048757,0.00302635,0.011112916
NES|10763,2369.155544,-0.451583221,0.138661867,-3.256722485,0.001127066,0.004862155
KIAA1908|114796,156.4315733,-0.451787874,0.101946594,-4.431613207,9.35E-06,8.17E-05
C1QTNF6|114904,922.8235568,-0.451802678,0.109014565,-4.144424891,3.41E-05,0.000251112
FBLN7|129804,50.10036561,-0.451989503,0.149037809,-3.032717049,0.002423627,0.009260164
GNMT|27232,4.848353295,-0.452124763,0.173452747,-2.606616325,0.009144176,0.027955602
ACSF2|80221,1256.871304,-0.452165533,0.117557012,-3.846351006,0.00011989,0.000735448
F2RL3|9002,181.035198,-0.452383292,0.125033885,-3.618085531,0.00029679,0.001592491
HS3ST3B1|9953,21.49507198,-0.45244122,0.167630025,-2.69904643,0.006953847,0.022343033
C10orf41|100131213,94.6123664,-0.452475158,0.118536387,-3.817183656,0.000134984,0.00081553
TNFRSF4|7293,128.763402,-0.452616405,0.123407242,-3.667664852,0.000244776,0.00135147
KLHL5|51088,706.2029134,-0.452717378,0.122547182,-3.694229205,0.000220555,0.001236517
C5AR1|728,453.074154,-0.452990451,0.163298165,-2.774008207,0.005537028,0.018494987
PLEKHO2|80301,1329.581157,-0.453351516,0.112105582,-4.043969163,5.26E-05,0.000361531
GPR68|8111,328.8302215,-0.45343881,0.14798436,-3.064099544,0.002183263,0.008515874
SLA|6503,530.7577143,-0.453469442,0.154235433,-2.940111971,0.003280937,0.011894882
GLIPR2|152007,798.0301053,-0.453687908,0.112981835,-4.015582765,5.93E-05,0.000400629
NRIP2|83714,132.1588392,-0.453700571,0.099203773,-4.573420524,4.80E-06,4.58E-05
CD4|920,1536.719911,-0.453791158,0.149887296,-3.027549167,0.002465456,0.009382339
KMO|8564,39.1396028,-0.454017813,0.16270513,-2.790433301,0.005263754,0.017721307
LSP1|4046,1476.541187,-0.454112206,0.141007691,-3.220478277,0.001279769,0.005433719
GATA3|2625,74.05955321,-0.454196471,0.151801485,-2.992042347,0.002771178,0.010341112
PFDN4|5203,1427.397459,-0.455834818,0.09713479,-4.692806945,2.69E-06,2.82E-05
FZD7|8324,1063.749774,-0.455953108,0.137139106,-3.324749014,0.000884982,0.003969021
GNG2|54331,442.3622256,-0.456294829,0.117810813,-3.873115027,0.000107453,0.000670049
ITGB2|3689,2727.020132,-0.456840477,0.176053078,-2.594901959,0.00946179,0.02873479
ADORA2A|135,152.0729959,-0.457657356,0.113835135,-4.020352387,5.81E-05,0.000394469
NTN1|9423,253.0974965,-0.457926449,0.171114603,-2.676138926,0.007447577,0.023660989
ZNF790|388536,164.3757442,-0.457954969,0.159083307,-2.878711639,0.003993033,0.01403386
KIAA1529|57653,59.66355111,-0.458058313,0.171965051,-2.663670964,0.007729312,0.02443807
LEPR|3953,305.5439229,-0.458272775,0.133781946,-3.425520312,0.000613623,0.002928695
H2AFY2|55506,1151.95267,-0.458435839,0.166894521,-2.746859737,0.006016886,0.019796921
GIPC3|126326,133.6183505,-0.459537089,0.1104525,-4.160495129,3.18E-05,0.000236167
IP6K3|117283,14.09057411,-0.459753525,0.186241666,-2.468585768,0.013564814,0.038664329
TMEM158|25907,517.3491509,-0.460587499,0.140992071,-3.266761706,0.001087852,0.004723158
FAM126A|84668,391.3387497,-0.460633751,0.139441034,-3.303430403,0.000955097,0.004225018
CLEC2B|9976,190.4462427,-0.460699719,0.151159861,-3.0477649,0.002305502,0.008898945
PLCL1|5334,95.23962798,-0.460830518,0.133390731,-3.454741684,0.00055082,0.002668436
AMACR|23600,3764.732739,-0.460865359,0.134940181,-3.415330823,0.000637046,0.0030153
NCS1|23413,1424.555619,-0.461199644,0.110039533,-4.191217758,2.77E-05,0.000210983
IL12A|3592,24.67549823,-0.461214671,0.184126026,-2.50488581,0.012249093,0.035656094
ACACB|32,774.367978,-0.461532806,0.118796908,-3.885057383,0.000102306,0.000641955
PPAP2A|8611,1250.081176,-0.461888961,0.092347237,-5.001654362,5.68E-07,7.33E-06
LTA|4049,23.23322271,-0.462006678,0.162741215,-2.83890395,0.004526878,0.015592234
SNORA39|677821,22.40269522,-0.462255733,0.140445753,-3.291347179,0.000997088,0.004379477
TNFAIP8L2|79626,101.1361536,-0.462275473,0.135285752,-3.417029996,0.000633083,0.002999383
EGFL7|51162,695.6343119,-0.462318463,0.135973151,-3.400071701,0.000673682,0.003154364
NOTCH3|4854,3757.636437,-0.46323992,0.125385686,-3.694519959,0.000220303,0.001235796
TLR1|7096,140.5751485,-0.463660277,0.155459222,-2.982520247,0.002858857,0.010622711
C3orf47|339942,25.47247154,-0.464105265,0.10739006,-4.321678063,1.55E-05,0.000127015
THBD|7056,672.0761676,-0.464348089,0.11169888,-4.157141864,3.22E-05,0.000239303
CMKLR1|1240,390.4107857,-0.464535906,0.165628336,-2.804688593,0.005036521,0.017077035
FGL2|10875,881.1420759,-0.465809733,0.163367104,-2.851306792,0.004353994,0.015092939
TCTEX1D1|200132,13.05667672,-0.465969931,0.148600085,-3.135731259,0.001714262,0.006967848
RLN1|6013,3.536417391,-0.466257546,0.18795176,-2.480729872,0.013111369,0.037623929
EDNRB|1910,459.8199889,-0.466370755,0.14162469,-3.293004607,0.000991229,0.004355655
CUBN|8029,23.94589818,-0.466747216,0.123622738,-3.775577403,0.000159637,0.00094061
F8|2157,209.6792166,-0.468076107,0.119236512,-3.925610539,8.65E-05,0.000555208
MYLK3|91807,6.475496851,-0.468277737,0.134574639,-3.479687858,0.000501998,0.002477533
PYGB|5834,30436.16457,-0.468410652,0.144316125,-3.245726359,0.001171514,0.005035017
CCR8|1237,20.53038732,-0.46846731,0.187319236,-2.50090338,0.012387697,0.035965326
GABRD|2563,58.48209754,-0.468641473,0.129395808,-3.621767054,0.000292598,0.001572948
GPR173|54328,21.45892582,-0.468670904,0.157304235,-2.979391515,0.002888215,0.010703951
KIF3C|3797,569.4718039,-0.468707615,0.103135205,-4.544593836,5.50E-06,5.17E-05
SHROOM4|57477,1266.375543,-0.468873403,0.140256184,-3.342978477,0.000828843,0.003759403
SLC1A2|6506,14.71022828,-0.469163459,0.197299501,-2.377925219,0.017410356,0.047525567
OTUD7A|161725,23.53666308,-0.470031652,0.167534736,-2.8055773,0.005022653,0.017041571
MYO1F|4542,617.8424876,-0.470330618,0.137354376,-3.424212834,0.000616583,0.002940016
LRIG1|26018,4094.376374,-0.470334535,0.101217136,-4.64678762,3.37E-06,3.40E-05
RELL2|285613,243.7037494,-0.470735951,0.14198636,-3.315360365,0.000915251,0.004076432
TDGF3|6998,154.8068891,-0.470736026,0.199652567,-2.357775978,0.018384784,0.0497576
MT1F|4494,308.5985996,-0.470883758,0.157334243,-2.99288794,0.002763512,0.010322647
BANK1|55024,120.1947998,-0.471163702,0.186965349,-2.520058959,0.011733518,0.034350299
CERK|64781,2084.280094,-0.471246652,0.101403232,-4.64725474,3.36E-06,3.40E-05
MCTP1|79772,176.2081655,-0.471866788,0.188444899,-2.504004039,0.012279663,0.035719084
SEPT1|1731,237.3587483,-0.471870012,0.138875325,-3.397795905,0.000679311,0.003175231
ZNF595|152687,184.216466,-0.472254076,0.16187672,-2.917368701,0.003529982,0.012644203
C12orf59|120939,12.69837041,-0.472471119,0.197460501,-2.392737365,0.016723207,0.045944593
AGT|183,1246.205352,-0.472479541,0.161096217,-2.932902759,0.003358091,0.012128426
KLHDC8A|55220,31.59815654,-0.473321339,0.129871705,-3.644530102,0.000267881,0.001459695
C8orf45|157777,96.98850794,-0.473400394,0.161285029,-2.935178774,0.003333556,0.012055054
CC2D2A|57545,299.9204294,-0.473516295,0.14709545,-3.219109052,0.001285896,0.005457416
RFTN2|130132,77.70393013,-0.47355442,0.121918988,-3.88417283,0.000102679,0.00064369
NOTCH4|4855,639.0176603,-0.474161246,0.099760408,-4.753000265,2.00E-06,2.20E-05
FOXP3|50943,131.7170214,-0.474212736,0.163877378,-2.893704678,0.003807261,0.013480453
PLCB1|23236,709.456329,-0.474268364,0.153003626,-3.099719768,0.001937038,0.007714825
CLEC11A|6320,436.8159578,-0.474786584,0.116677519,-4.069220778,4.72E-05,0.000330409
PLA2R1|22925,383.8786769,-0.475104337,0.122130311,-3.890142702,0.000100185,0.000631472
COL27A1|85301,673.3305932,-0.47517422,0.169408298,-2.804905226,0.005033138,0.017068456
ENG|2022,3818.75709,-0.475258073,0.098911485,-4.804882623,1.55E-06,1.76E-05
ACTR3C|653857,121.7574487,-0.475488722,0.106161286,-4.478927684,7.50E-06,6.75E-05
ZNF503|84858,1135.586967,-0.475754116,0.135674346,-3.506588614,0.00045389,0.002279482
C20orf132|140699,32.19014335,-0.476095132,0.115037573,-4.1386055,3.49E-05,0.000256244
ST8SIA4|7903,294.1573171,-0.476972869,0.128702095,-3.70602257,0.00021054,0.001189706
PLEK|5341,732.6548537,-0.477025517,0.177410659,-2.688821067,0.007170484,0.02293422
PRR16|51334,105.6575868,-0.477338602,0.140550131,-3.396215991,0.000683244,0.003190175
WAS|7454,288.1198148,-0.477385088,0.147991136,-3.225768126,0.001256351,0.005345647
TSPAN4|7106,699.8660339,-0.477506099,0.117727026,-4.056044877,4.99E-05,0.000346688
NAALADL2|254827,415.1217717,-0.477617334,0.150629522,-3.170808271,0.001520154,0.006278407
LY86|9450,104.8776406,-0.4783209,0.156819313,-3.050140254,0.002287345,0.008842515
NLRP3|114548,104.0560615,-0.47881721,0.149802414,-3.196325058,0.001391902,0.005837931
FLJ36777|730971,5.997162627,-0.47890944,0.171636939,-2.790246913,0.005266786,0.017728528
ITM2A|9452,326.5428249,-0.479371572,0.170175236,-2.816929087,0.004848523,0.016518017
TMEM22|80723,81.85036691,-0.479457425,0.167475876,-2.862844701,0.004198563,0.014622581
MYL4|4635,3.577364273,-0.479467844,0.188605716,-2.542170275,0.011016649,0.032624159
MOCS3|27304,903.1627732,-0.479599262,0.089546615,-5.355861432,8.51E-08,1.44E-06
CDKN1C|1028,432.9321604,-0.479706099,0.152345071,-3.148812719,0.001639352,0.006701506
SNED1|25992,453.0684016,-0.479864674,0.136148846,-3.524559248,0.000424188,0.002154116
RXFP4|339403,83.43632599,-0.480113527,0.164326755,-2.921700281,0.003481264,0.012509308
SEMA6B|10501,408.6984316,-0.48038218,0.123241376,-3.897896928,9.70E-05,0.000613481
A1BG|1,48.67512551,-0.48038516,0.11619869,-4.134170185,3.56E-05,0.000260848
WDR86|349136,17.7839533,-0.480685881,0.168834307,-2.847086525,0.004412137,0.015270667
PCDHB7|56129,57.75746323,-0.480957928,0.158084543,-3.042409587,0.002346923,0.009036151
FMNL1|752,682.3576566,-0.481171368,0.140193738,-3.432188734,0.000598731,0.002868571
SATB2|23314,4474.816909,-0.481219979,0.144220206,-3.336702904,0.000847785,0.003829683
LRRC70|100130733,41.30639698,-0.481407535,0.10198555,-4.720350426,2.35E-06,2.52E-05
TRIM6|117854,62.62249229,-0.481470896,0.140851774,-3.418280667,0.000630181,0.002989174
CDKL5|6792,39.29054195,-0.481755906,0.164056734,-2.93652016,0.003319172,0.012009555
KLF7|8609,206.1479255,-0.482579244,0.128995655,-3.741050375,0.000183253,0.001058723
MPZ|4359,45.59711501,-0.482994496,0.150283634,-3.213886198,0.001309516,0.005540024
EGR1|1958,8935.237966,-0.483384597,0.160908176,-3.004102144,0.002663659,0.010022173
SASH3|54440,512.5919965,-0.483414753,0.15313207,-3.156848559,0.001594842,0.00654497
RHOH|399,169.4002034,-0.48348727,0.158286478,-3.054507725,0.002254302,0.008748599
MAP1LC3A|84557,874.6781161,-0.483642422,0.103028719,-4.694248643,2.68E-06,2.80E-05
PLA2G4C|8605,183.4231917,-0.483888951,0.147898844,-3.271756146,0.001068817,0.004651623
SP6|80320,1325.678747,-0.485180619,0.161737655,-2.999800002,0.002701569,0.010133093
SNX21|90203,791.6078841,-0.486092536,0.081950711,-5.931523106,3.00E-09,8.05E-08
MAF|4094,841.4928673,-0.486119828,0.132751496,-3.66187834,0.000250373,0.001378187
S1PR3|1903,618.650334,-0.486183809,0.138984091,-3.498125621,0.00046854,0.002340128
LRP3|4037,1725.785939,-0.48638634,0.109836437,-4.428278566,9.50E-06,8.28E-05
